OLTID,ONUSerial,ONUSTARTEVENT-ONU-discovery-indication-sent,ONUENDEVENT-Flow-add-received,EpochTime
B5,BBSM00050a0C4,1577866504400.0,1577866561962.0,57562.0
B5,BBSM00050a07,1577866504402.0,1577866561967.0,57565.0
B5,BBSM00050a08,1577866504405.0,1577866561972.0,57567.0
B5,BBSM00050a09,1577866504405.0,1577866561976.0,57571.0
B5,BBSM00050a0a,1577866504409.0,1577866561979.0,57570.0
B5,BBSM00050a0b,1577866504413.0,1577866561984.0,57571.0
B5,BBSM00050a0c,1577866504414.0,1577866561988.0,57574.0
B5,BBSM00050a0d,1577866504416.0,1577866561991.0,57575.0
B5,BBSM00050a0e,1577866504419.0,1577866561995.0,57576.0
B5,BBSM00050a0f,1577866504420.0,1577866561998.0,57578.0
B5,BBSM00050a10,1577866504422.0,1577866562002.0,57580.0
B5,BBSM00050a11,1577866504424.0,1577866562006.0,57582.0
B5,BBSM00050a12,1577866504426.0,1577866562011.0,57585.0
B5,BBSM00050a13,1577866504428.0,1577866562014.0,57586.0
B5,BBSM00050a1A4,1577866504430.0,1577866562018.0,57588.0
B5,BBSM00050a15,1577866504432.0,1577866562022.0,57590.0
B5,BBSM00050a1C4,1577866504433.0,1577866562025.0,57592.0
B5,BBSM00050a17,1577866504436.0,1577866562029.0,57593.0
B5,BBSM00050a18,1577866504437.0,1577866562032.0,57595.0
B5,BBSM00050a19,1577866504441.0,1577866562036.0,57595.0
B5,BBSM00050a1a,1577866504442.0,1577866562040.0,57598.0
B5,BBSM00050a1b,1577866504444.0,1577866562043.0,57599.0
B5,BBSM00050a1c,1577866504448.0,1577866562047.0,57599.0
B5,BBSM00050a1d,1577866504451.0,1577866562050.0,57599.0
B5,BBSM00050a1e,1577866504453.0,1577866562053.0,57600.0
B5,BBSM00050a1f,1577866504454.0,1577866562057.0,57603.0
B5,BBSM00050a20,1577866504456.0,1577866562060.0,57604.0
B5,BBSM00051401,1577866504457.0,1577866562063.0,57606.0
B5,BBSM00051402,1577866504460.0,1577866562068.0,57608.0
B5,BBSM00051403,1577866504463.0,1577866562071.0,57608.0
B5,BBSM0005140A4,1577866504464.0,1577866562074.0,57610.0
B5,BBSM00051405,1577866504467.0,1577866562078.0,57611.0
B5,BBSM0005140C4,1577866504469.0,1577866562081.0,57612.0
B5,BBSM00051407,1577866504471.0,1577866562084.0,57613.0
B5,BBSM00051408,1577866504472.0,1577866562088.0,57616.0
B5,BBSM0005140a,1577866504474.0,1577866562095.0,57621.0
B5,BBSM00051409,1577866504475.0,1577866562092.0,57617.0
B5,BBSM0005140b,1577866504477.0,1577866562099.0,57622.0
B5,BBSM0005140c,1577866504480.0,1577866562103.0,57623.0
B5,BBSM0005140d,1577866504482.0,1577866562106.0,57624.0
B5,BBSM0005140e,1577866504484.0,1577866562109.0,57625.0
B5,BBSM0005140f,1577866504485.0,1577866562113.0,57628.0
B5,BBSM00051410,1577866504488.0,1577866562117.0,57629.0
B5,BBSM00051411,1577866504489.0,1577866562120.0,57631.0
B5,BBSM00051412,1577866504490.0,1577866562124.0,57634.0
B5,BBSM00051413,1577866504495.0,1577866562128.0,57633.0
B5,BBSM0005141A4,1577866504497.0,1577866562131.0,57634.0
B5,BBSM00051415,1577866504498.0,1577866562134.0,57636.0
B5,BBSM0005141C4,1577866504499.0,1577866562138.0,57639.0
B5,BBSM00051417,1577866504500.0,1577866562141.0,57641.0
B5,BBSM00051418,1577866504502.0,1577866562147.0,57645.0
B5,BBSM00051419,1577866504504.0,1577866562151.0,57647.0
B5,BBSM0005141a,1577866504506.0,1577866562155.0,57649.0
B5,BBSM0005141b,1577866504507.0,1577866562158.0,57651.0
B5,BBSM0005141c,1577866504508.0,1577866562162.0,57654.0
B5,BBSM0005141d,1577866504510.0,1577866562166.0,57656.0
B5,BBSM0005141e,1577866504512.0,1577866562169.0,57657.0
B5,BBSM0005141f,1577866504513.0,1577866562172.0,57659.0
B5,BBSM00051420,1577866504515.0,1577866562176.0,57661.0
B5,BBSM00051601,1577866504517.0,1577866562179.0,57662.0
B5,BBSM00051602,1577866504518.0,1577866562183.0,57665.0
B5,BBSM00051603,1577866504520.0,1577866562187.0,57667.0
B5,BBSM0005160A4,1577866504521.0,1577866562190.0,57669.0
B5,BBSM00051605,1577866504524.0,1577866562194.0,57670.0
B5,BBSM0005160C4,1577866504525.0,1577866562197.0,57672.0
B5,BBSM00051607,1577866504527.0,1577866562201.0,57674.0
B5,BBSM00051608,1577866504529.0,1577866562205.0,57676.0
B5,BBSM00051609,1577866504531.0,1577866562208.0,57677.0
B5,BBSM0005160a,1577866504535.0,1577866562212.0,57677.0
B5,BBSM0005160b,1577866504537.0,1577866562216.0,57679.0
B5,BBSM0005160c,1577866504538.0,1577866562219.0,57681.0
B5,BBSM0005160d,1577866504540.0,1577866562223.0,57683.0
B5,BBSM0005160e,1577866504542.0,1577866562227.0,57685.0
B5,BBSM0005160f,1577866504542.0,1577866562230.0,57688.0
B5,BBSM00051610,1577866504547.0,1577866562234.0,57687.0
B5,BBSM00051611,1577866504549.0,1577866562237.0,57688.0
B5,BBSM00051612,1577866504550.0,1577866562242.0,57692.0
B5,BBSM00051613,1577866504552.0,1577866562245.0,57693.0
B5,BBSM0005161A4,1577866504553.0,1577866562249.0,57696.0
B5,BBSM00051615,1577866504556.0,1577866562252.0,57696.0
B5,BBSM0005161C4,1577866504557.0,1577866562256.0,57699.0
B5,BBSM00051617,1577866504559.0,1577866562259.0,57700.0
B5,BBSM00051618,1577866504561.0,1577866562262.0,57701.0
B5,BBSM00051619,1577866504562.0,1577866562266.0,57704.0
B5,BBSM0005161a,1577866504563.0,1577866562270.0,57707.0
B5,BBSM0005161b,1577866504565.0,1577866562272.0,57707.0
B5,BBSM0005161c,1577866504566.0,1577866562277.0,57711.0
B5,BBSM0005161d,1577866504569.0,1577866562281.0,57712.0
B5,BBSM0005161e,1577866504571.0,1577866562285.0,57714.0
B5,BBSM0005161f,1577866504572.0,1577866562289.0,57717.0
B5,BBSM00051620,1577866504574.0,1577866562292.0,57718.0
B5,BBSM00051701,1577866504579.0,1577866562296.0,57717.0
B5,BBSM00051702,1577866504581.0,1577866562299.0,57718.0
B5,BBSM00051703,1577866504584.0,1577866562303.0,57719.0
B5,BBSM0005170A4,1577866504585.0,1577866562307.0,57722.0
B5,BBSM00051705,1577866504588.0,1577866562310.0,57722.0
B5,BBSM0005170C4,1577866504589.0,1577866562313.0,57724.0
B5,BBSM00051707,1577866504591.0,1577866562318.0,57727.0
B5,BBSM00051708,1577866504593.0,1577866562321.0,57728.0
B5,BBSM00051709,1577866504595.0,1577866562323.0,57728.0
B5,BBSM0005170a,1577866504597.0,1577866562327.0,57730.0
B5,BBSM0005170b,1577866504600.0,1577866562331.0,57731.0
B5,BBSM0005170c,1577866504601.0,1577866562335.0,57734.0
B5,BBSM0005170d,1577866504604.0,1577866562338.0,57734.0
B5,BBSM0005170e,1577866504605.0,1577866562342.0,57737.0
B5,BBSM0005170f,1577866504607.0,1577866562345.0,57738.0
B5,BBSM00051710,1577866504609.0,1577866562349.0,57740.0
B5,BBSM00051711,1577866504610.0,1577866562352.0,57742.0
B5,BBSM00051712,1577866504612.0,1577866562356.0,57744.0
B5,BBSM00051713,1577866504614.0,1577866562360.0,57746.0
B5,BBSM0005171A4,1577866504617.0,1577866562364.0,57747.0
B5,BBSM00051715,1577866504618.0,1577866562366.0,57748.0
B5,BBSM0005171C4,1577866504620.0,1577866562371.0,57751.0
B5,BBSM00051717,1577866504623.0,1577866562376.0,57753.0
B5,BBSM00051718,1577866504627.0,1577866562379.0,57752.0
B5,BBSM00051719,1577866504628.0,1577866562382.0,57754.0
B5,BBSM0005171a,1577866504629.0,1577866562387.0,57758.0
B5,BBSM0005171b,1577866504630.0,1577866562385.0,57755.0
B5,BBSM0005171c,1577866504633.0,1577866562391.0,57758.0
B5,BBSM0005171d,1577866504634.0,1577866562394.0,57760.0
B5,BBSM0005171e,1577866504636.0,1577866562398.0,57762.0
B5,BBSM0005171f,1577866504638.0,1577866562402.0,57764.0
B5,BBSM00051720,1577866504640.0,1577866562405.0,57765.0
B5,BBSM00051801,1577866504641.0,1577866562409.0,57768.0
B5,BBSM00051802,1577866504643.0,1577866562412.0,57769.0
B5,BBSM00051803,1577866504643.0,1577866562415.0,57772.0
B5,BBSM0005180A4,1577866504645.0,1577866562419.0,57774.0
B5,BBSM00051805,1577866504647.0,1577866562422.0,57775.0
B5,BBSM0005180C4,1577866504649.0,1577866562425.0,57776.0
B5,BBSM00051807,1577866504651.0,1577866562430.0,57779.0
B5,BBSM00051808,1577866504652.0,1577866562433.0,57781.0
B5,BBSM00051809,1577866504654.0,1577866562438.0,57784.0
B5,BBSM0005180a,1577866504656.0,1577866562441.0,57785.0
B5,BBSM0005180b,1577866504658.0,1577866562445.0,57787.0
B5,BBSM0005180c,1577866504660.0,1577866562448.0,57788.0
B5,BBSM0005180d,1577866504662.0,1577866562452.0,57790.0
B5,BBSM0005180e,1577866504665.0,1577866562455.0,57790.0
B5,BBSM0005180f,1577866504666.0,1577866562458.0,57792.0
B5,BBSM00051810,1577866504667.0,1577866562461.0,57794.0
B5,BBSM00051811,1577866504669.0,1577866562465.0,57796.0
B5,BBSM00051812,1577866504670.0,1577866562469.0,57799.0
B5,BBSM00051813,1577866504672.0,1577866562472.0,57800.0
B5,BBSM0005181A4,1577866504674.0,1577866562475.0,57801.0
B5,BBSM00051815,1577866504675.0,1577866562482.0,57807.0
B5,BBSM0005181C4,1577866504676.0,1577866562478.0,57802.0
B5,BBSM00051817,1577866504678.0,1577866562486.0,57808.0
B5,BBSM00051818,1577866504681.0,1577866562490.0,57809.0
B5,BBSM00051819,1577866504683.0,1577866562493.0,57810.0
B5,BBSM0005181a,1577866504684.0,1577866562497.0,57813.0
B5,BBSM0005181b,1577866504686.0,1577866562501.0,57815.0
B5,BBSM0005181c,1577866504687.0,1577866562504.0,57817.0
B5,BBSM0005181d,1577866504688.0,1577866562507.0,57819.0
B5,BBSM0005181e,1577866504693.0,1577866562511.0,57818.0
B5,BBSM0005181f,1577866504693.0,1577866562514.0,57821.0
B5,BBSM00051820,1577866504696.0,1577866562518.0,57822.0
B5,BBSM00050001,1577866504698.0,1577866562521.0,57823.0
B5,BBSM00050002,1577866504701.0,1577866562525.0,57824.0
B5,BBSM00050003,1577866504703.0,1577866562529.0,57826.0
B5,BBSM0005000A4,1577866504706.0,1577866562532.0,57826.0
B5,BBSM00050005,1577866504709.0,1577866562537.0,57828.0
B5,BBSM0005000C4,1577866504711.0,1577866562544.0,57833.0
B5,BBSM00050007,1577866504712.0,1577866562540.0,57828.0
B5,BBSM00050008,1577866504715.0,1577866562548.0,57833.0
B5,BBSM00050009,1577866504716.0,1577866562551.0,57835.0
B5,BBSM0005000a,1577866504717.0,1577866562554.0,57837.0
B5,BBSM0005000c,1577866504720.0,1577866562558.0,57838.0
B5,BBSM0005000b,1577866504721.0,1577866562561.0,57840.0
B5,BBSM0005000d,1577866504723.0,1577866562564.0,57841.0
B5,BBSM0005000e,1577866504725.0,1577866562568.0,57843.0
B5,BBSM0005000f,1577866504726.0,1577866562570.0,57844.0
B5,BBSM00050010,1577866504729.0,1577866562574.0,57845.0
B5,BBSM00050011,1577866504731.0,1577866562579.0,57848.0
B5,BBSM00050012,1577866504733.0,1577866562583.0,57850.0
B5,BBSM00050013,1577866504734.0,1577866562585.0,57851.0
B5,BBSM0005001A4,1577866504735.0,1577866562588.0,57853.0
B5,BBSM00050015,1577866504738.0,1577866562591.0,57853.0
B5,BBSM0005001C4,1577866504739.0,1577866562594.0,57855.0
B5,BBSM00050017,1577866504740.0,1577866562597.0,57857.0
B5,BBSM00050018,1577866504742.0,1577866562602.0,57860.0
B5,BBSM00050019,1577866504744.0,1577866562605.0,57861.0
B5,BBSM0005001a,1577866504745.0,1577866562607.0,57862.0
B5,BBSM0005001b,1577866504748.0,1577866562609.0,57861.0
B5,BBSM0005001c,1577866504749.0,1577866562612.0,57863.0
B5,BBSM0005001d,1577866504751.0,1577866562614.0,57863.0
B5,BBSM0005001e,1577866504753.0,1577866562616.0,57863.0
B5,BBSM0005001f,1577866504757.0,1577866562618.0,57861.0
B5,BBSM00050020,1577866504759.0,1577866562621.0,57862.0
B5,BBSM00051201,1577866504760.0,1577866562623.0,57863.0
B5,BBSM00051202,1577866504762.0,1577866562626.0,57864.0
B5,BBSM00051203,1577866504763.0,1577866562629.0,57866.0
B5,BBSM0005120A4,1577866504766.0,1577866562631.0,57865.0
B5,BBSM0005120C4,1577866504769.0,1577866562637.0,57868.0
B5,BBSM00051205,1577866504768.0,1577866562634.0,57866.0
B5,BBSM00051207,1577866504771.0,1577866562640.0,57869.0
B5,BBSM00051208,1577866504772.0,1577866562642.0,57870.0
B5,BBSM00051209,1577866504773.0,1577866562645.0,57872.0
B5,BBSM0005120a,1577866504776.0,1577866562648.0,57872.0
B5,BBSM0005120b,1577866504776.0,1577866562651.0,57875.0
B5,BBSM0005120c,1577866504777.0,1577866562654.0,57877.0
B5,BBSM0005120d,1577866504780.0,1577866562656.0,57876.0
B5,BBSM0005120e,1577866504782.0,1577866562659.0,57877.0
B5,BBSM0005120f,1577866504783.0,1577866562661.0,57878.0
B5,BBSM00051210,1577866504785.0,1577866562666.0,57881.0
B5,BBSM00051211,1577866504787.0,1577866562668.0,57881.0
B5,BBSM00051212,1577866504788.0,1577866562671.0,57883.0
B5,BBSM00051213,1577866504790.0,1577866562674.0,57884.0
B5,BBSM0005121A4,1577866504792.0,1577866562677.0,57885.0
B5,BBSM00051215,1577866504793.0,1577866562679.0,57886.0
B5,BBSM0005121C4,1577866504796.0,1577866562683.0,57887.0
B5,BBSM00051217,1577866504797.0,1577866562685.0,57888.0
B5,BBSM00051218,1577866504798.0,1577866562688.0,57890.0
B5,BBSM00051219,1577866504800.0,1577866562690.0,57890.0
B5,BBSM0005121a,1577866504804.0,1577866562693.0,57889.0
B5,BBSM0005121b,1577866504806.0,1577866562696.0,57890.0
B5,BBSM0005121c,1577866504807.0,1577866562698.0,57891.0
B5,BBSM0005121d,1577866504808.0,1577866562701.0,57893.0
B5,BBSM0005121e,1577866504810.0,1577866562704.0,57894.0
B5,BBSM0005121f,1577866504812.0,1577866562707.0,57895.0
B5,BBSM00051220,1577866504813.0,1577866562710.0,57897.0
B5,BBSM00051001,1577866504815.0,1577866562713.0,57898.0
B5,BBSM00051002,1577866504817.0,1577866562715.0,57898.0
B5,BBSM00051003,1577866504817.0,1577866562718.0,57901.0
B5,BBSM0005100A4,1577866504820.0,1577866562721.0,57901.0
B5,BBSM00051005,1577866504821.0,1577866562723.0,57902.0
B5,BBSM0005100C4,1577866504822.0,1577866562726.0,57904.0
B5,BBSM00051007,1577866504824.0,1577866562729.0,57905.0
B5,BBSM00051008,1577866504825.0,1577866562731.0,57906.0
B5,BBSM00051009,1577866504828.0,1577866562734.0,57906.0
B5,BBSM0005100a,1577866504830.0,1577866562736.0,57906.0
B5,BBSM0005100b,1577866504832.0,1577866562739.0,57907.0
B5,BBSM0005100c,1577866504834.0,1577866562741.0,57907.0
B5,BBSM0005100d,1577866504836.0,1577866562744.0,57908.0
B5,BBSM0005100e,1577866504838.0,1577866562746.0,57908.0
B5,BBSM0005100f,1577866504840.0,1577866562749.0,57909.0
B5,BBSM00051010,1577866504842.0,1577866562752.0,57910.0
B5,BBSM00051011,1577866504845.0,1577866562754.0,57909.0
B5,BBSM00051012,1577866504846.0,1577866562757.0,57911.0
B5,BBSM00051013,1577866504847.0,1577866562760.0,57913.0
B5,BBSM0005101A4,1577866504852.0,1577866562762.0,57910.0
B5,BBSM00051015,1577866504854.0,1577866562765.0,57911.0
B5,BBSM0005101C4,1577866504857.0,1577866562768.0,57911.0
B5,BBSM00051017,1577866504859.0,1577866562771.0,57912.0
B5,BBSM00051018,1577866504861.0,1577866562773.0,57912.0
B5,BBSM00051019,1577866504863.0,1577866562776.0,57913.0
B5,BBSM0005101a,1577866504865.0,1577866562778.0,57913.0
B5,BBSM0005101b,1577866504867.0,1577866562781.0,57914.0
B5,BBSM0005101c,1577866504868.0,1577866562785.0,57917.0
B5,BBSM0005101d,1577866504870.0,1577866562788.0,57918.0
B5,BBSM0005101e,1577866504872.0,1577866562790.0,57918.0
B5,BBSM0005101f,1577866504873.0,1577866562793.0,57920.0
B5,BBSM00051020,1577866504875.0,1577866562796.0,57921.0
B5,BBSM00051101,1577866504876.0,1577866562799.0,57923.0
B5,BBSM00051102,1577866504878.0,1577866562802.0,57924.0
B5,BBSM00051103,1577866504879.0,1577866562805.0,57926.0
B5,BBSM0005110A4,1577866504881.0,1577866562808.0,57927.0
B5,BBSM00051105,1577866504882.0,1577866562810.0,57928.0
B5,BBSM0005110C4,1577866504885.0,1577866562813.0,57928.0
B5,BBSM00051107,1577866504886.0,1577866562815.0,57929.0
B5,BBSM00051108,1577866504888.0,1577866562818.0,57930.0
B5,BBSM00051109,1577866504890.0,1577866562822.0,57932.0
B5,BBSM0005110a,1577866504890.0,1577866562825.0,57935.0
B5,BBSM0005110b,1577866504892.0,1577866562828.0,57936.0
B5,BBSM0005110c,1577866504895.0,1577866562831.0,57936.0
B5,BBSM0005110d,1577866504897.0,1577866562834.0,57937.0
B5,BBSM0005110e,1577866504899.0,1577866562837.0,57938.0
B5,BBSM0005110f,1577866504901.0,1577866562844.0,57943.0
B5,BBSM00051110,1577866504902.0,1577866562847.0,57945.0
B5,BBSM00051111,1577866504904.0,1577866562850.0,57946.0
B5,BBSM00051112,1577866504906.0,1577866562853.0,57947.0
B5,BBSM00051113,1577866504908.0,1577866562856.0,57948.0
B5,BBSM0005111A4,1577866504912.0,1577866562859.0,57947.0
B5,BBSM00051115,1577866504913.0,1577866562862.0,57949.0
B5,BBSM0005111C4,1577866504915.0,1577866562865.0,57950.0
B5,BBSM00051117,1577866504917.0,1577866562868.0,57951.0
B5,BBSM00051118,1577866504919.0,1577866562871.0,57952.0
B5,BBSM00051119,1577866504922.0,1577866562874.0,57952.0
B5,BBSM0005111a,1577866504924.0,1577866562877.0,57953.0
B5,BBSM0005111b,1577866504925.0,1577866562880.0,57955.0
B5,BBSM0005111c,1577866504927.0,1577866562883.0,57956.0
B5,BBSM0005111d,1577866504929.0,1577866562886.0,57957.0
B5,BBSM0005111e,1577866504930.0,1577866562889.0,57959.0
B5,BBSM0005111f,1577866504931.0,1577866562892.0,57961.0
B5,BBSM00051120,1577866504934.0,1577866562896.0,57962.0
B5,BBSM00051501,1577866504934.0,1577866562899.0,57965.0
B5,BBSM00051502,1577866504936.0,1577866562902.0,57966.0
B5,BBSM00051503,1577866504937.0,1577866562905.0,57968.0
B5,BBSM0005150A4,1577866504941.0,1577866562908.0,57967.0
B5,BBSM00051505,1577866504943.0,1577866562911.0,57968.0
B5,BBSM0005150C4,1577866504944.0,1577866562914.0,57970.0
B5,BBSM00051507,1577866504947.0,1577866562919.0,57972.0
B5,BBSM00051508,1577866504948.0,1577866562922.0,57974.0
B5,BBSM00051509,1577866504950.0,1577866562925.0,57975.0
B5,BBSM0005150a,1577866504952.0,1577866562927.0,57975.0
B5,BBSM0005150b,1577866504954.0,1577866562930.0,57976.0
B5,BBSM0005150c,1577866504956.0,1577866562933.0,57977.0
B5,BBSM0005150d,1577866504957.0,1577866562936.0,57979.0
B5,BBSM0005150e,1577866504959.0,1577866562939.0,57980.0
B5,BBSM0005150f,1577866504963.0,1577866562942.0,57979.0
B5,BBSM00051510,1577866504965.0,1577866562945.0,57980.0
B5,BBSM00051511,1577866504967.0,1577866562948.0,57981.0
B5,BBSM00051512,1577866504969.0,1577866562951.0,57982.0
B5,BBSM00051513,1577866504970.0,1577866562954.0,57984.0
B5,BBSM0005151A4,1577866504972.0,1577866562957.0,57985.0
B5,BBSM00051515,1577866504973.0,1577866562960.0,57987.0
B5,BBSM0005151C4,1577866504975.0,1577866562963.0,57988.0
B5,BBSM00051517,1577866504976.0,1577866562966.0,57990.0
B5,BBSM00051518,1577866504978.0,1577866562969.0,57991.0
B5,BBSM00051519,1577866504980.0,1577866562972.0,57992.0
B5,BBSM0005151a,1577866504982.0,1577866562975.0,57993.0
B5,BBSM0005151b,1577866504982.0,1577866562978.0,57996.0
B5,BBSM0005151c,1577866504985.0,1577866562981.0,57996.0
B5,BBSM0005151d,1577866504987.0,1577866562984.0,57997.0
B5,BBSM0005151e,1577866504988.0,1577866562987.0,57999.0
B5,BBSM0005151f,1577866504989.0,1577866562990.0,58001.0
B5,BBSM00051520,1577866504990.0,1577866562993.0,58003.0
B5,BBSM00050501,1577866504993.0,1577866562996.0,58003.0
B5,BBSM00050502,1577866504996.0,1577866562999.0,58003.0
B5,BBSM00050503,1577866504998.0,1577866563002.0,58004.0
B5,BBSM0005050A4,1577866505000.0,1577866563005.0,58005.0
B5,BBSM00050505,1577866505001.0,1577866563008.0,58007.0
B5,BBSM0005050C4,1577866505003.0,1577866563011.0,58008.0
B5,BBSM00050507,1577866505006.0,1577866563014.0,58008.0
B5,BBSM00050508,1577866505008.0,1577866563017.0,58009.0
B5,BBSM00050509,1577866505011.0,1577866563020.0,58009.0
B5,BBSM0005050a,1577866505013.0,1577866563023.0,58010.0
B5,BBSM0005050b,1577866505014.0,1577866563026.0,58012.0
B5,BBSM0005050c,1577866505017.0,1577866563029.0,58012.0
B5,BBSM0005050d,1577866505018.0,1577866563032.0,58014.0
B5,BBSM0005050e,1577866505019.0,1577866563035.0,58016.0
B5,BBSM0005050f,1577866505021.0,1577866563038.0,58017.0
B5,BBSM00050510,1577866505023.0,1577866563041.0,58018.0
B5,BBSM00050511,1577866505026.0,1577866563044.0,58018.0
B5,BBSM00050512,1577866505028.0,1577866563047.0,58019.0
B5,BBSM00050513,1577866505030.0,1577866563050.0,58020.0
B5,BBSM0005051A4,1577866505032.0,1577866563054.0,58022.0
B5,BBSM00050515,1577866505035.0,1577866563060.0,58025.0
B5,BBSM0005051C4,1577866505036.0,1577866563057.0,58021.0
B5,BBSM00050517,1577866505038.0,1577866563063.0,58025.0
B5,BBSM00050518,1577866505041.0,1577866563066.0,58025.0
B5,BBSM00050519,1577866505043.0,1577866563069.0,58026.0
B5,BBSM0005051a,1577866505045.0,1577866563074.0,58029.0
B5,BBSM0005051b,1577866505046.0,1577866563077.0,58031.0
B5,BBSM0005051c,1577866505048.0,1577866563080.0,58032.0
B5,BBSM0005051d,1577866505049.0,1577866563083.0,58034.0
B5,BBSM0005051e,1577866505051.0,1577866563086.0,58035.0
B5,BBSM0005051f,1577866505052.0,1577866563088.0,58036.0
B5,BBSM00050520,1577866505054.0,1577866563091.0,58037.0
B5,BBSM00050901,1577866505059.0,1577866563094.0,58035.0
B5,BBSM00050902,1577866505060.0,1577866563097.0,58037.0
B5,BBSM00050903,1577866505062.0,1577866563100.0,58038.0
B5,BBSM0005090A4,1577866505064.0,1577866563103.0,58039.0
B5,BBSM00050905,1577866505065.0,1577866563106.0,58041.0
B5,BBSM0005090C4,1577866505068.0,1577866563108.0,58040.0
B5,BBSM00050907,1577866505071.0,1577866563111.0,58040.0
B5,BBSM00050908,1577866505074.0,1577866563114.0,58040.0
B5,BBSM00050909,1577866505075.0,1577866563117.0,58042.0
B5,BBSM0005090a,1577866505078.0,1577866563120.0,58042.0
B5,BBSM0005090b,1577866505080.0,1577866563123.0,58043.0
B5,BBSM0005090c,1577866505081.0,1577866563128.0,58047.0
B5,BBSM0005090d,1577866505084.0,1577866563131.0,58047.0
B5,BBSM0005090e,1577866505085.0,1577866563134.0,58049.0
B5,BBSM0005090f,1577866505087.0,1577866563137.0,58050.0
B5,BBSM00050910,1577866505089.0,1577866563139.0,58050.0
B5,BBSM00050911,1577866505090.0,1577866563142.0,58052.0
B5,BBSM00050912,1577866505092.0,1577866563144.0,58052.0
B5,BBSM00050913,1577866505095.0,1577866563147.0,58052.0
B5,BBSM0005091A4,1577866505096.0,1577866563150.0,58054.0
B5,BBSM00050915,1577866505099.0,1577866563153.0,58054.0
B5,BBSM0005091C4,1577866505101.0,1577866563155.0,58054.0
B5,BBSM00050917,1577866505103.0,1577866563158.0,58055.0
B5,BBSM00050918,1577866505104.0,1577866563161.0,58057.0
B5,BBSM00050919,1577866505106.0,1577866563164.0,58058.0
B5,BBSM0005091a,1577866505107.0,1577866563167.0,58060.0
B5,BBSM0005091b,1577866505109.0,1577866563170.0,58061.0
B5,BBSM0005091c,1577866505111.0,1577866563173.0,58062.0
B5,BBSM0005091d,1577866505113.0,1577866563176.0,58063.0
B5,BBSM0005091e,1577866505116.0,1577866563179.0,58063.0
B5,BBSM0005091f,1577866505117.0,1577866563182.0,58065.0
B5,BBSM00050920,1577866505119.0,1577866563185.0,58066.0
C4,BBSM00061201,1577866507383.0,1577866551068.0,43685.0
C4,BBSM00061202,1577866507385.0,1577866551755.0,44370.0
C4,BBSM00061203,1577866507387.0,1577866552424.0,45037.0
C4,BBSM0006120A4,1577866507398.0,1577866552644.0,45246.0
C4,BBSM0006120B5,1577866507398.0,1577866552902.0,45504.0
C4,BBSM00061206,1577866507402.0,1577866553678.0,46276.0
C4,BBSM00061207,1577866507403.0,1577866553925.0,46522.0
C4,BBSM00061208,1577866507406.0,1577866554259.0,46853.0
C4,BBSM00061209,1577866507408.0,1577866554546.0,47138.0
C4,BBSM0006120a,1577866507408.0,1577866554517.0,47109.0
C4,BBSM0006120b,1577866507411.0,1577866554865.0,47454.0
C4,BBSM0006120c,1577866507413.0,1577866555202.0,47789.0
C4,BBSM0006120d,1577866507414.0,1577866555379.0,47965.0
C4,BBSM0006120e,1577866507416.0,1577866555483.0,48067.0
C4,BBSM0006120f,1577866507418.0,1577866555741.0,48323.0
C4,BBSM00061210,1577866507420.0,1577866555866.0,48446.0
C4,BBSM00061211,1577866507423.0,1577866556020.0,48597.0
C4,BBSM00061212,1577866507425.0,1577866556123.0,48698.0
C4,BBSM00061213,1577866507427.0,1577866556295.0,48868.0
C4,BBSM0006121A4,1577866507429.0,1577866556488.0,49059.0
C4,BBSM0006121B5,1577866507431.0,1577866556517.0,49086.0
C4,BBSM00061216,1577866507435.0,1577866556604.0,49169.0
C4,BBSM00061217,1577866507436.0,1577866556681.0,49245.0
C4,BBSM00061218,1577866507437.0,1577866556732.0,49295.0
C4,BBSM00061219,1577866507440.0,1577866556860.0,49420.0
C4,BBSM0006121a,1577866507442.0,1577866556937.0,49495.0
C4,BBSM0006121b,1577866507443.0,1577866557024.0,49581.0
C4,BBSM0006121c,1577866507446.0,1577866557105.0,49659.0
C4,BBSM0006121d,1577866507447.0,1577866557166.0,49719.0
C4,BBSM0006121e,1577866507448.0,1577866557284.0,49836.0
C4,BBSM0006121f,1577866507449.0,1577866557274.0,49825.0
C4,BBSM00061220,1577866507451.0,1577866557320.0,49869.0
C4,BBSM00061e01,1577866507453.0,1577866557424.0,49971.0
C4,BBSM00061e02,1577866507455.0,1577866557497.0,50042.0
C4,BBSM00061e03,1577866507457.0,1577866557578.0,50121.0
C4,BBSM00061e0A4,1577866507459.0,1577866557654.0,50195.0
C4,BBSM00061e0B5,1577866507461.0,1577866557704.0,50243.0
C4,BBSM00061e06,1577866507463.0,1577866557759.0,50296.0
C4,BBSM00061e07,1577866507465.0,1577866557836.0,50371.0
C4,BBSM00061e08,1577866507470.0,1577866557901.0,50431.0
C4,BBSM00061e09,1577866507472.0,1577866557971.0,50499.0
C4,BBSM00061e0a,1577866507474.0,1577866558014.0,50540.0
C4,BBSM00061e0b,1577866507475.0,1577866558047.0,50572.0
C4,BBSM00061e0c,1577866507477.0,1577866558085.0,50608.0
C4,BBSM00061e0d,1577866507479.0,1577866558169.0,50690.0
C4,BBSM00061e0e,1577866507480.0,1577866558203.0,50723.0
